date,synth
2024-01-11 11:00:00,-0.1867235048789091
2024-01-11 12:00:00,-0.263528003629366
2024-01-11 13:00:00,-0.30795790513599763
2024-01-11 14:00:00,-0.3807767884344776
2024-01-11 15:00:00,-0.44983218372932443
2024-01-11 16:00:00,-0.5363568766624629
2024-01-11 17:00:00,-0.5681858453955801
2024-01-11 18:00:00,-0.570960719174477
2024-01-11 19:00:00,-0.5091803469854794
2024-01-11 20:00:00,-0.44274219528492365
2024-01-11 21:00:00,-0.33973204947779767
2024-01-11 22:00:00,-0.20991561523240287
2024-01-11 23:00:00,-0.07345625017214874
2024-01-12 00:00:00,0.06885147469653885
2024-01-12 01:00:00,0.18684896686169317
2024-01-12 02:00:00,0.27899613108069743
2024-01-12 03:00:00,0.35289961154137595
2024-01-12 04:00:00,0.385946421093476
2024-01-12 05:00:00,0.39980033667247483
2024-01-12 06:00:00,0.39197147970912616
2024-01-12 07:00:00,0.36354182510760435
2024-01-12 08:00:00,0.3058834741861272
2024-01-12 09:00:00,0.26669030773183056
2024-01-12 10:00:00,0.20731984692942346
2024-01-12 11:00:00,0.1594700865771303
2024-01-12 12:00:00,0.08720819228245624
2024-01-12 13:00:00,0.02643795571368096
2024-01-12 14:00:00,-0.08559884228558784
2024-01-12 15:00:00,-0.16731502835675077
2024-01-12 16:00:00,-0.2438030060423929
2024-01-12 17:00:00,-0.2777949346559923
2024-01-12 18:00:00,-0.30111142214793857
2024-01-12 19:00:00,-0.2559780616811938
2024-01-12 20:00:00,-0.18686203314106892
2024-01-12 21:00:00,-0.10366539313411688
2024-01-12 22:00:00,0.017962175212229314
2024-01-12 23:00:00,0.1673350858461662
2024-01-13 00:00:00,0.3167989708615293
2024-01-13 01:00:00,0.4140532619327689
2024-01-13 02:00:00,0.49841261163759676
2024-01-13 03:00:00,0.5634888282517196
2024-01-13 04:00:00,0.6041415505352936
2024-01-13 05:00:00,0.6119275423312394
2024-01-13 06:00:00,0.5777475067791984
2024-01-13 07:00:00,0.5764405688930383
2024-01-13 08:00:00,0.5506210838974884
2024-01-13 09:00:00,0.5373515293593006
2024-01-13 10:00:00,0.49257748376147215
2024-01-13 11:00:00,0.40926534323953384
2024-01-13 12:00:00,0.34612667904575795
2024-01-13 13:00:00,0.23740419917224992
2024-01-13 14:00:00,0.13357384976887499
2024-01-13 15:00:00,0.020503664418213774
2024-01-13 16:00:00,-0.050055676515442904
2024-01-13 17:00:00,-0.1015084691148837
2024-01-13 18:00:00,-0.122725964152887
2024-01-13 19:00:00,-0.1072743266498703
2024-01-13 20:00:00,-0.0400820355818044
2024-01-13 21:00:00,0.03057603652192692
2024-01-13 22:00:00,0.13296257084377533
2024-01-13 23:00:00,0.2528070192571667
2024-01-14 00:00:00,0.3675885416591933
2024-01-14 01:00:00,0.43381983226562537
2024-01-14 02:00:00,0.48948523255756493
2024-01-14 03:00:00,0.5212682199417783
2024-01-14 04:00:00,0.5419944050657051
2024-01-14 05:00:00,0.5358441212068621
2024-01-14 06:00:00,0.4895431556341736
2024-01-14 07:00:00,0.4320479302745519
2024-01-14 08:00:00,0.38976606997364804
2024-01-14 09:00:00,0.35884170923923125
2024-01-14 10:00:00,0.3087606941230665
2024-01-14 11:00:00,0.21461342020971785
2024-01-14 12:00:00,0.11077746233774688
2024-01-14 13:00:00,0.02573598423959811
2024-01-14 14:00:00,-0.057995004635682856
2024-01-14 15:00:00,-0.1566381304118561
2024-01-14 16:00:00,-0.23221251020019584
2024-01-14 17:00:00,-0.3134190497411398
2024-01-14 18:00:00,-0.3577327464972695
2024-01-14 19:00:00,-0.3272918923348408
2024-01-14 20:00:00,-0.2752191492810851
2024-01-14 21:00:00,-0.19003754564295655
2024-01-14 22:00:00,-0.06685581564649123
2024-01-14 23:00:00,0.011832229791879978
2024-01-15 00:00:00,0.09229596846455679
2024-01-15 01:00:00,0.16194269247469817
2024-01-15 02:00:00,0.19200507178959914
2024-01-15 03:00:00,0.21134036495834596
2024-01-15 04:00:00,0.21116583519168797
2024-01-15 05:00:00,0.18797492863601795
2024-01-15 06:00:00,0.13393950828796541
2024-01-15 07:00:00,0.08662126518885388
2024-01-15 08:00:00,0.05072631793473886
2024-01-15 09:00:00,0.006754955120681916
2024-01-15 10:00:00,-0.05109111113840986
2024-01-15 11:00:00,-0.1258311012813561
2024-01-15 12:00:00,-0.21905292099122725
2024-01-15 13:00:00,-0.3165450841628811
2024-01-15 14:00:00,-0.4166918099252854
2024-01-15 15:00:00,-0.5149972820939719
2024-01-15 16:00:00,-0.6098128595584438
2024-01-15 17:00:00,-0.6947809971974829
2024-01-15 18:00:00,-0.7546457998552222
2024-01-15 19:00:00,-0.762082064797931
2024-01-15 20:00:00,-0.7123715611626377
2024-01-15 21:00:00,-0.6546114428703522
2024-01-15 22:00:00,-0.5526898763711907
2024-01-15 23:00:00,-0.45310021299994707
2024-01-16 00:00:00,-0.3661850099604339
2024-01-16 01:00:00,-0.26974127306913676
2024-01-16 02:00:00,-0.18485894002876757
2024-01-16 03:00:00,-0.14026782588452394
2024-01-16 04:00:00,-0.11918983569494435
2024-01-16 05:00:00,-0.1478809231594093
2024-01-16 06:00:00,-0.17184774991879498
2024-01-16 07:00:00,-0.21334681590215646
2024-01-16 08:00:00,-0.2777207580577885
2024-01-16 09:00:00,-0.33917650642057273
2024-01-16 10:00:00,-0.3972315329584126
2024-01-16 11:00:00,-0.4744999509900608
2024-01-16 12:00:00,-0.5568216002244812
2024-01-16 13:00:00,-0.634519522876107
2024-01-16 14:00:00,-0.7103794704118893
2024-01-16 15:00:00,-0.7991160975961714
2024-01-16 16:00:00,-0.8865798884648239
2024-01-16 17:00:00,-0.9378390403131168
2024-01-16 18:00:00,-0.981486326739193
2024-01-16 19:00:00,-1.0037988088092344
2024-01-16 20:00:00,-0.953243752156912
2024-01-16 21:00:00,-0.8715895838012587
2024-01-16 22:00:00,-0.7861172786003849
2024-01-16 23:00:00,-0.6602390709734437
2024-01-17 00:00:00,-0.5485873349824975
2024-01-17 01:00:00,-0.4484519008380786
2024-01-17 02:00:00,-0.37534710604499466
2024-01-17 03:00:00,-0.32618193324280254
2024-01-17 04:00:00,-0.30566006730371764
2024-01-17 05:00:00,-0.29380082932185225
2024-01-17 06:00:00,-0.32505078272955357
2024-01-17 07:00:00,-0.3279918541653562
2024-01-17 08:00:00,-0.35185927665841277
2024-01-17 09:00:00,-0.40610660684300554
2024-01-17 10:00:00,-0.45897128787184976
2024-01-17 11:00:00,-0.5082306633487657
2024-01-17 12:00:00,-0.5820431257178196
2024-01-17 13:00:00,-0.68420695980929
2024-01-17 14:00:00,-0.7678458084775246
2024-01-17 15:00:00,-0.8600863183335582
2024-01-17 16:00:00,-0.9223669596394855
2024-01-17 17:00:00,-0.9743179647541296
2024-01-17 18:00:00,-1.0054485080400621
2024-01-17 19:00:00,-0.9713084516112436
2024-01-17 20:00:00,-0.8877442904879944
2024-01-17 21:00:00,-0.8090526747446821
2024-01-17 22:00:00,-0.6888765665365975
2024-01-17 23:00:00,-0.5202489178053588
2024-01-18 00:00:00,-0.3846706479223875
2024-01-18 01:00:00,-0.27641974881178255
2024-01-18 02:00:00,-0.16966211732402606
2024-01-18 03:00:00,-0.1207611556357541
2024-01-18 04:00:00,-0.11611667912207371
2024-01-18 05:00:00,-0.12956251966508123
2024-01-18 06:00:00,-0.12145056992610617
2024-01-18 07:00:00,-0.1384695608547249
2024-01-18 08:00:00,-0.14287448611698267
2024-01-18 09:00:00,-0.1924832745080597
2024-01-18 10:00:00,-0.22201838624782413
2024-01-18 11:00:00,-0.2403129237449306
2024-01-18 12:00:00,-0.2995230432752368
2024-01-18 13:00:00,-0.38414809669668293
2024-01-18 14:00:00,-0.45746613518667417
2024-01-18 15:00:00,-0.5449888538640023
2024-01-18 16:00:00,-0.6070514497399114
2024-01-18 17:00:00,-0.6412673782899021
2024-01-18 18:00:00,-0.6381279045780465
2024-01-18 19:00:00,-0.6155251327518434
2024-01-18 20:00:00,-0.5369477351102573
2024-01-18 21:00:00,-0.4489130742176984
2024-01-18 22:00:00,-0.3035138314358621
2024-01-18 23:00:00,-0.18143950994346736
2024-01-19 00:00:00,-0.046147112577132915
2024-01-19 01:00:00,0.06199938173006567
2024-01-19 02:00:00,0.1293294321627828
2024-01-19 03:00:00,0.2119233938314241
2024-01-19 04:00:00,0.246319058717328
2024-01-19 05:00:00,0.2534652613168039
2024-01-19 06:00:00,0.2320948081011332
2024-01-19 07:00:00,0.21870254038974973
2024-01-19 08:00:00,0.20220148881248584
2024-01-19 09:00:00,0.15998378418026266
2024-01-19 10:00:00,0.1195192414454872
2024-01-19 11:00:00,0.06950850916538448
2024-01-19 12:00:00,-0.020527851108874146
2024-01-19 13:00:00,-0.09289290925258586
2024-01-19 14:00:00,-0.1438336350704688
2024-01-19 15:00:00,-0.20330518378707463
2024-01-19 16:00:00,-0.2675544163687914
2024-01-19 17:00:00,-0.3031957018003904
2024-01-19 18:00:00,-0.32138797778611994
2024-01-19 19:00:00,-0.28540089324032825
2024-01-19 20:00:00,-0.22062938499242313
2024-01-19 21:00:00,-0.149178975729851
2024-01-19 22:00:00,-0.019535760310571193
2024-01-19 23:00:00,0.11399553484161018
2024-01-20 00:00:00,0.24240454089299673
2024-01-20 01:00:00,0.3149590560588026
2024-01-20 02:00:00,0.373973177318247
2024-01-20 03:00:00,0.40517670532774014
2024-01-20 04:00:00,0.42181679790109755
2024-01-20 05:00:00,0.41502778920734174
2024-01-20 06:00:00,0.3878065051783063
2024-01-20 07:00:00,0.3763413778881445
2024-01-20 08:00:00,0.3034351678249306
2024-01-20 09:00:00,0.2556125226890344
2024-01-20 10:00:00,0.21801213202881436
2024-01-20 11:00:00,0.15372168066474134
2024-01-20 12:00:00,0.10066988226490692
2024-01-20 13:00:00,-0.0040204458780114805
2024-01-20 14:00:00,-0.09603907397612876
2024-01-20 15:00:00,-0.21447723866292578
2024-01-20 16:00:00,-0.28807609254125904
2024-01-20 17:00:00,-0.35433390683801547
2024-01-20 18:00:00,-0.4154224342143915
2024-01-20 19:00:00,-0.3942881937656445
2024-01-20 20:00:00,-0.35006451724678644
2024-01-20 21:00:00,-0.2774409424686944
2024-01-20 22:00:00,-0.17508092481010148
2024-01-20 23:00:00,-0.0903184589940364
2024-01-21 00:00:00,0.030765460999935296
2024-01-21 01:00:00,0.14033596489608435
2024-01-21 02:00:00,0.20836575172571523
2024-01-21 03:00:00,0.24328448953039555
2024-01-21 04:00:00,0.2635031917277944
2024-01-21 05:00:00,0.26657929293650845
2024-01-21 06:00:00,0.24015464114096652
2024-01-21 07:00:00,0.18413044056122113
2024-01-21 08:00:00,0.10774697113274806
2024-01-21 09:00:00,0.05865909288169299
2024-01-21 10:00:00,0.009226856073674378
2024-01-21 11:00:00,-0.07942689526765412
2024-01-21 12:00:00,-0.17033174546540014
2024-01-21 13:00:00,-0.2923936033989658
2024-01-21 14:00:00,-0.3849803669265469
2024-01-21 15:00:00,-0.4797148660221379
2024-01-21 16:00:00,-0.5892682836941794
2024-01-21 17:00:00,-0.6680073196656441
2024-01-21 18:00:00,-0.673153064928818
2024-01-21 19:00:00,-0.6554559994472993
2024-01-21 20:00:00,-0.6147108906530308
2024-01-21 21:00:00,-0.5578387448378168
2024-01-21 22:00:00,-0.47680145480422476
2024-01-21 23:00:00,-0.3812225031295894
2024-01-22 00:00:00,-0.2808828589131444
2024-01-22 01:00:00,-0.2036997485291945
2024-01-22 02:00:00,-0.14846107580418982
2024-01-22 03:00:00,-0.09422035627989936
2024-01-22 04:00:00,-0.11542410077796955
2024-01-22 05:00:00,-0.1418010676247737
2024-01-22 06:00:00,-0.16617900091598206
2024-01-22 07:00:00,-0.19417357101876337
2024-01-22 08:00:00,-0.22939538884076083
2024-01-22 09:00:00,-0.2980265318493449
2024-01-22 10:00:00,-0.34898605261650434
2024-01-22 11:00:00,-0.4069553716695579
2024-01-22 12:00:00,-0.5269690571172232
2024-01-22 13:00:00,-0.6248878464790446
2024-01-22 14:00:00,-0.7322648949928566
2024-01-22 15:00:00,-0.8555744074126082
2024-01-22 16:00:00,-0.9711858964532618
2024-01-22 17:00:00,-1.0524854775318035
2024-01-22 18:00:00,-1.0803087633352773
2024-01-22 19:00:00,-1.0802482699342304
2024-01-22 20:00:00,-1.0494201079998575
2024-01-22 21:00:00,-0.956355611689576
2024-01-22 22:00:00,-0.8748833054231797
2024-01-22 23:00:00,-0.7658831035600016
2024-01-23 00:00:00,-0.6504772124930345
2024-01-23 01:00:00,-0.5746489915028855
2024-01-23 02:00:00,-0.5059606301336093
2024-01-23 03:00:00,-0.479971894388638
2024-01-23 04:00:00,-0.4870563434014634
2024-01-23 05:00:00,-0.5182705423773307
2024-01-23 06:00:00,-0.5595863739522908
2024-01-23 07:00:00,-0.596120348969168
2024-01-23 08:00:00,-0.632488712881532
2024-01-23 09:00:00,-0.6785096871592612
2024-01-23 10:00:00,-0.7604874824043152
2024-01-23 11:00:00,-0.8505170772585198
2024-01-23 12:00:00,-0.9295009762137685
2024-01-23 13:00:00,-1.0080312203321748
2024-01-23 14:00:00,-1.1149586783507799
2024-01-23 15:00:00,-1.2265235815973168
2024-01-23 16:00:00,-1.3101275931666982
2024-01-23 17:00:00,-1.355581793116864
2024-01-23 18:00:00,-1.379034535803515
2024-01-23 19:00:00,-1.3729727929587772
2024-01-23 20:00:00,-1.3397434487220803
2024-01-23 21:00:00,-1.2496903263325088
2024-01-23 22:00:00,-1.1236598034209413
2024-01-23 23:00:00,-1.006044115141276
2024-01-24 00:00:00,-0.9138095332633571
2024-01-24 01:00:00,-0.8314823897890719
2024-01-24 02:00:00,-0.7556299772739038
2024-01-24 03:00:00,-0.7058567533088724
2024-01-24 04:00:00,-0.6668796372815564
2024-01-24 05:00:00,-0.66610271489392
2024-01-24 06:00:00,-0.6787933715257248
2024-01-24 07:00:00,-0.701270366015743
2024-01-24 08:00:00,-0.728303300531225
2024-01-24 09:00:00,-0.7524574811486942
2024-01-24 10:00:00,-0.8151140119644775
2024-01-24 11:00:00,-0.8573528568221591
2024-01-24 12:00:00,-0.9141008008020384
2024-01-24 13:00:00,-1.007528407392872
2024-01-24 14:00:00,-1.0481132130177273
2024-01-24 15:00:00,-1.1459311851484264
2024-01-24 16:00:00,-1.2463380441480991
2024-01-24 17:00:00,-1.2913607563750915
2024-01-24 18:00:00,-1.2992977071475451
2024-01-24 19:00:00,-1.3009887626417185
2024-01-24 20:00:00,-1.2553587920284341
2024-01-24 21:00:00,-1.1640751936997629
2024-01-24 22:00:00,-1.0456113326922207
2024-01-24 23:00:00,-0.9028352294622422
2024-01-25 00:00:00,-0.7977822862236402
2024-01-25 01:00:00,-0.7145934042215201
2024-01-25 02:00:00,-0.6226182512080636
2024-01-25 03:00:00,-0.5904090231498957
2024-01-25 04:00:00,-0.618425543617407
2024-01-25 05:00:00,-0.6005566923385319
2024-01-25 06:00:00,-0.5960797900238398
2024-01-25 07:00:00,-0.6217410224815395
2024-01-25 08:00:00,-0.6337615528119053
2024-01-25 09:00:00,-0.640107996384065
2024-01-25 10:00:00,-0.6749063322698432
2024-01-25 11:00:00,-0.7249195451674426
2024-01-25 12:00:00,-0.8041382163708557
2024-01-25 13:00:00,-0.9001224965649643
2024-01-25 14:00:00,-0.9775966967688473
2024-01-25 15:00:00,-1.075438345423688
2024-01-25 16:00:00,-1.1620965192904682
2024-01-25 17:00:00,-1.22589517293934
2024-01-25 18:00:00,-1.2288421325585888
2024-01-25 19:00:00,-1.1885409793149628
2024-01-25 20:00:00,-1.1217685678197742
2024-01-25 21:00:00,-1.0141601572205081
2024-01-25 22:00:00,-0.8574177001843111
2024-01-25 23:00:00,-0.7506027318593866
2024-01-26 00:00:00,-0.6427157986584051
2024-01-26 01:00:00,-0.5436304713694836
2024-01-26 02:00:00,-0.457520480583273
2024-01-26 03:00:00,-0.3765315361379023
2024-01-26 04:00:00,-0.36006908669185195
2024-01-26 05:00:00,-0.3158876752229241
2024-01-26 06:00:00,-0.3416174932039481
2024-01-26 07:00:00,-0.3528808637940519
2024-01-26 08:00:00,-0.40125841882944957
2024-01-26 09:00:00,-0.42208944801832976
2024-01-26 10:00:00,-0.4474303722000393
2024-01-26 11:00:00,-0.525837555092254
2024-01-26 12:00:00,-0.6109479103150784
2024-01-26 13:00:00,-0.6970885254914714
2024-01-26 14:00:00,-0.7598508043496474
