time_step,None_actual,None_pred
263,-0.07443693280220032,
264,-0.3791808784008026,
265,-0.7661029696464539,
266,-0.978396475315094,
267,-1.0639986991882324,
268,-1.2762922048568726,
269,-1.3345017433166504,
270,-1.2797163724899292,
271,-1.142752766609192,
272,-0.8003438115119934,
273,0.05910254642367363,
274,1.0897533893585205,
275,1.2472615242004395,
276,0.6035327315330505,
277,0.24742744863033295,
278,0.3261815011501312,
279,0.391239196062088,
280,0.5076582431793213,
281,0.8569153547286987,
282,0.9219730496406555,
283,1.0281198024749756,
284,1.233565092086792,
285,0.8808839321136475,
286,0.36042240262031555,
287,-0.7284379601478577,
288,-0.9544278383255005,
289,-1.0742709636688232,
290,-1.0605746507644653,
291,-1.2386271953582764,
292,-1.2831404209136963,
293,-1.3208054304122925,
294,-1.2694441080093384,
295,-1.084543228149414,
296,-0.7969197630882263,
297,0.1138879731297493,
298,1.343135952949524,
299,2.8052220344543457,
300,0.68228679895401,
301,0.3056369721889496,
302,0.30906105041503906,
303,0.3535742163658142,
304,0.5418991446495056,
305,1.0212715864181519,
306,0.9664861559867859,
307,0.850067138671875,
308,1.0281198024749756,
309,1.0452402830123901,
310,0.5418991446495056,
311,-0.05731648579239845,
312,-0.4202699363231659,
313,-0.7113175392150879,
314,-1.0023651123046875,
315,-1.2386271953582764,
316,-1.3173812627792358,
317,-1.3447740077972412,
318,-1.2591718435287476,
319,-1.1085119247436523,
320,-0.7797992825508118,
321,-0.0025310595519840717,
322,1.0281198024749756,
323,1.233565092086792,
324,0.6754385828971863,
325,0.29536470770835876,
326,0.3535742163658142,
327,0.38439100980758667,
328,0.6685904264450073,
329,0.9356693625450134,
330,1.0760570764541626,
331,0.9801825284957886,
332,1.219868779182434,
333,1.0212715864181519,
334,0.5966845750808716,
335,0.018013475462794304,
336,-0.22509685158729553,
337,-0.7489824891090393,
338,-1.0708469152450562,
339,-1.1872658729553223,
340,-1.293412685394287,
341,-1.3447740077972412,
342,-1.2625958919525146,
343,-1.0708469152450562,
344,-0.7352861166000366,
345,0.03513392060995102,
346,1.1479629278182983,
347,1.1582351922988892,
348,0.6309254169464111,
349,0.43917644023895264,
350,0.3569982945919037,
351,1.0144233703613281,
352,0.7850094437599182,
353,0.9596379995346069,
354,0.9117007255554199,
355,1.0657848119735718,
356,1.281502366065979,
357,0.8397948741912842,
358,0.5145063996315002,
359,0.18236975371837616,
360,-0.3175472617149353,
361,-0.6839247941970825,
362,-1.036605954170227,
363,-1.2386271953582764,
364,-1.2625958919525146,
365,-1.3242294788360596,
366,-1.2488995790481567,
367,-1.132480502128601,
368,-0.769527018070221,
369,0.0008930296171456575,
370,0.9322453141212463,
371,0.9425175786018372,
372,0.7713130712509155,
373,0.46314507722854614,
374,0.68228679895401,
375,0.8124021887779236,
376,0.9973030090332031,
377,1.0178475379943848,
378,0.8226744532585144,
379,0.8466430306434631,
380,1.0383920669555664,
381,0.9082766771316528,
382,0.5179305076599121,
383,0.14812886714935303,
384,-0.14634279906749725,
385,-0.48875170946121216,
386,-0.6668043732643127,
387,-1.0126373767852783,
388,-1.2146586179733276,
389,-1.2831404209136963,
390,-1.2831404209136963,
391,-1.2831404209136963,
392,-1.1393287181854248,
393,-0.8790978789329529,
394,-0.4682071805000305,
395,0.011165297590196133,
396,0.23373109102249146,
397,0.43575236201286316,
398,0.6857108473777771,
399,0.579564094543457,
400,0.68228679895401,
401,0.6994072198867798,
402,0.7678890228271484,
403,0.68228679895401,
404,0.6720145344734192,
405,0.36042240262031555,
406,0.04883027821779251,
407,-0.005955148953944445,
408,-0.08470919728279114,
409,-0.32439544796943665,
410,-0.7010452747344971,
411,-1.0503023862838745,
412,-1.2283549308776855,
413,-1.3310776948928833,
414,-1.3755908012390137,
415,-1.355046272277832,
416,-1.3276535272598267,
417,-1.2146586179733276,
418,-1.0605746507644653,
419,-0.7318620681762695,
420,-0.3689086139202118,
421,0.08649525791406631,
422,0.28509244322776794,
423,0.36384648084640503,
424,0.446024626493454,
425,0.5008100271224976,
426,0.6240772604942322,
427,0.5316268801689148,
428,-0.30042681097984314,
429,-0.5812021493911743,
430,-0.492175817489624,
431,-0.5880503058433533,
432,-0.6736525297164917,
433,-1.0057891607284546,
434,-1.2249308824539185,
435,-1.2762922048568726,
436,-1.3379257917404175,
437,-1.351622223854065,
438,-1.2762922048568726,
439,-1.146176815032959,
440,-0.7763752341270447,
441,-0.07443693280220032,
442,1.0623606443405151,
443,1.0863293409347534,
444,0.6240772604942322,
445,0.33302968740463257,
446,0.2782442569732666,
447,0.3672705590724945,
448,0.36042240262031555,
449,0.8226744532585144,
450,0.9596379995346069,
451,1.0931774377822876,
452,1.1582351922988892,
453,1.12399423122406,
454,0.3124851584434509,
455,-0.25933775305747986,
456,-0.5092962384223938,
457,-0.8448569774627686,
458,-1.0674227476119995,
459,-1.2146586179733276,
460,-1.3242294788360596,
461,-1.3139572143554688,
462,-1.2694441080093384,
463,-1.129056453704834,
464,-0.7489824891090393,
465,0.041982099413871765,
466,1.5074923038482666,
467,3.065452814102173,
468,0.7644649147987366,
469,0.3193333148956299,
470,0.28509244322776794,
471,0.3672705590724945,
472,0.5590195655822754,
473,1.0863293409347534,
474,1.0212715864181519,
475,0.9836066365242004,
476,1.329439640045166,
477,1.010999321937561,
478,0.48711368441581726,
479,-0.1531909853219986,
480,-0.4168458580970764,
481,-0.6770766377449036,
482,-0.9167628884315491,
483,-1.242051362991333,
484,-1.3105331659317017,
485,-1.3447740077972412,
486,-1.2797163724899292,
487,-1.1222082376480103,
488,-0.7455584406852722,
489,-0.0025310595519840717,
490,1.1308424472808838,
491,1.1445387601852417,
492,0.68228679895401,
493,0.2782442569732666,
494,0.30906105041503906,
495,0.4939618706703186,
496,0.6446217894554138,
497,0.9425175786018372,
498,0.9630621075630188,
499,1.0486643314361572,
500,1.3123191595077515,
501,1.0178475379943848,
502,0.4426005482673645,
503,-0.01965150609612465,
504,-0.3689086139202118,
505,-0.6668043732643127,
506,-1.0400301218032837,
507,-1.2009623050689697,
508,-1.2831404209136963,
509,-1.3242294788360596,
510,-1.2797163724899292,
511,-1.1187841892242432,
512,-0.7797992825508118,-0.677794337272644
513,-0.012803327292203903,0.20538970828056335
514,1.1137219667434692,1.0383269786834717
515,1.0692088603973389,1.3088865280151367
516,0.6788626909255981,0.926237940788269
517,0.446024626493454,0.5513195395469666
518,0.4939618706703186,0.5706452131271362
519,0.6035327315330505,0.7561718821525574
520,0.8055539727210999,0.8682608604431152
521,0.8877321481704712,0.8991819620132446
522,0.7165276408195496,0.9919452667236328
523,0.8055539727210999,1.1697416305541992
524,0.9117007255554199,1.231583833694458
525,0.7610408067703247,0.9223727583885193
526,0.46314507722854614,0.3290741443634033
527,0.20633837580680847,-0.17339380085468292
528,-0.2661859393119812,-0.49806538224220276
529,-0.6873489022254944,-0.6700640320777893
530,-0.9955168962478638,-0.8749163746833801
531,-1.1701455116271973,-1.1725319623947144
532,-1.2968367338180542,-1.3116769790649414
533,-1.307108998298645,-1.3735191822052002
534,-1.2352031469345093,-1.3194072246551514
535,-1.1256322860717773,-1.149341106414795
536,-0.7934956550598145,-0.7280411124229431
537,0.021437564864754677,0.04788534343242645
538,1.0281198024749756,0.7368461489677429
539,1.1171461343765259,0.9842150211334229
540,0.7713130712509155,0.7986883521080017
541,0.4905377924442291,0.6595433950424194
542,0.7781612873077393,0.775497555732727
543,0.8260985016822815,0.8953168392181396
544,0.9356693625450134,0.9648892879486084
545,1.0692088603973389,0.9996755123138428
546,0.9733343720436096,1.1388205289840698
547,0.9425175786018372,1.2625049352645874
548,0.8158262372016907,1.2934260368347168
549,0.6446217894554138,0.9842150211334229
550,0.33645376563072205,0.45662370324134827
551,-0.047044217586517334,0.007059824652969837
552,-0.15661507844924927,-0.2816176414489746
553,-0.40314948558807373,-0.4768071174621582
554,-0.7044693231582642,-0.7241759896278381
555,-1.0571504831314087,-0.9212980270385742
556,-1.2215068340301514,-1.0643081665039062
557,-1.293412685394287,-1.1802622079849243
558,-1.3105331659317017,-1.1879925727844238
559,-1.2797163724899292,-1.2266439199447632
560,-1.1187841892242432,-1.1570714712142944
561,-0.8380088210105896,-0.8092089891433716
562,-0.40314948558807373,-0.4014369249343872
563,-0.012803327292203903,-0.025612669065594673
564,0.3056369721889496,0.22471539676189423
565,0.4699932336807251,0.4508259892463684
566,0.5521714091300964,0.6865993738174438
567,0.5350509285926819,0.7986883521080017
568,0.5829882025718689,0.8334746360778809
569,0.5418991446495056,0.783227801322937
570,0.4939618706703186,0.7561718821525574
571,0.5966845750808716,0.7175204753875732
572,0.5008100271224976,0.6092966198921204
573,0.36042240262031555,0.4392305612564087
574,0.02486165426671505,0.18606401979923248
575,-0.20797641575336456,-0.049709390848875046
576,-0.18058370053768158,-0.21687661111354828
577,-0.2148245871067047,-0.4304254651069641
578,-0.6873489022254944,-0.6623337864875793
579,-1.036605954170227,-0.8208044171333313
580,-1.2043863534927368,-0.990870475769043
581,-1.3173812627792358,-1.1106897592544556
582,-1.355046272277832,-1.2575650215148926
583,-1.3653185367584229,-1.2652952671051025
584,-1.2865644693374634,-1.2652952671051025
585,-1.1153600215911865,-1.0643081665039062
586,-1.081119179725647,-0.7280411124229431
587,-0.9818205833435059,-0.4478185772895813
588,-0.7797992825508118,-0.21977545320987701
589,-0.6394116282463074,0.06721103191375732
590,-0.5503853559494019,0.3735232353210449
591,-0.11552600562572479,0.5242635607719421
592,0.37411874532699585,0.5938360691070557
593,0.43575236201286316,0.6518131494522095
594,0.446024626493454,0.6054314970970154
595,0.4562968909740448,0.3947815001010895
596,0.4289041757583618,0.20538970828056335
597,0.14128068089485168,0.015877172350883484
598,0.02486165426671505,-0.16469724476337433
599,-0.13264644145965576,-0.3009433448314667
600,-0.44081446528434753,-0.4304254651069641
601,-0.7729511260986328,-0.6043567061424255
602,-1.0434541702270508,-0.8981071710586548
603,-1.2043863534927368,-1.0952292680740356
604,-1.3139572143554688,-1.1570714712142944
605,-1.355046272277832,-1.288486123085022
606,-1.2865644693374634,-1.3348677158355713
607,-1.1667213439941406,-1.141610860824585
